Date,Commodity,Location,Daily Price,Unit,Sowing Date,Harvest Date,Production (Tons),Rainfall (mm),Max Temp,Min Temp,Humidity (%),Extreme Event,Festival/Holiday,Commodity Relevance,Sentiment Score,Key Event
2015-10-26,moong,Chennai,22.56,kg,2015-03-09,2015-10-24,16655.54,269.08,29.28,12.65,78.8,Drought,Christmas,gram,Negative,Government Policy
2016-06-22,moong,Mumbai,26.59,quintal,2015-05-27,2015-10-06,42977.67,188.16,26.88,21.4,85.45,None,Onam,gram,Positive,None
2022-12-28,tur,Chennai,86.39,kg,2015-04-11,2015-11-08,14649.15,34.29,40.2,23.57,83.11,Drought,Christmas,moong,Neutral,Government Policy
2015-01-19,urad,Mumbai,51.9,quintal,2015-05-17,2015-11-05,30369.06,211.77,30.61,12.65,66.05,Drought,Eid,onion,Neutral,None
2019-07-27,masur,Chennai,54.21,kg,2015-06-04,2015-08-13,1962.19,101.59,30.85,16.94,76.04,None,Holi,tur,Neutral,Import Ban
2020-11-13,tur,Delhi,42.97,kg,2015-06-18,2015-08-14,4120.54,75.33,41.83,13.47,40.47,Flood,Christmas,urad,Neutral,Crop Failure
2019-04-15,masur,Chennai,115.52,kg,2015-01-30,2015-10-20,40112.04,168.84,34.86,17.34,59.52,Flood,Christmas,onion,Positive,Import Ban
2021-09-01,masur,Kolkata,171.93,kg,2015-03-01,2015-07-15,37303.88,138.31,34.64,11.1,60.85,None,Christmas,urad,Neutral,None
2015-10-02,onion,Bangalore,176.55,kg,2015-03-05,2015-12-10,21169.25,170.95,44.06,10.69,39.75,None,Diwali,tur,Positive,Crop Failure
2015-02-17,masur,Chennai,99.82,quintal,2015-04-18,2015-10-18,15847.22,67.63,40.52,24.71,58.4,Flood,Diwali,tur,Negative,Import Ban
2021-09-26,masur,Chennai,159.97,quintal,2015-02-04,2015-09-06,11066.02,220.01,41.64,20.94,72.74,Flood,Christmas,gram,Neutral,Crop Failure
2017-04-04,masur,Delhi,57.04,quintal,2015-06-07,2016-01-01,40972.93,242.88,34.14,21.83,54.47,Drought,Eid,onion,Negative,Crop Failure
2016-07-13,masur,Kolkata,17.01,kg,2015-06-27,2015-10-25,1635.29,136.36,26.67,20.18,80.02,None,Holi,gram,Neutral,Import Ban
2017-11-28,tur,Bangalore,55.2,quintal,2015-03-02,2015-07-31,2939.64,145.84,43.16,11.54,44.41,Drought,Eid,masur,Positive,None
2022-04-13,tur,Bangalore,177.32,kg,2015-04-03,2015-07-10,34864.28,275.97,29.17,15.35,64.49,Flood,Christmas,masur,Neutral,Crop Failure
2018-06-15,masur,Chennai,197.48,quintal,2015-06-22,2015-12-26,46205.53,223.05,25.86,12.02,67.83,Drought,Diwali,moong,Positive,Crop Failure
2019-03-10,urad,Delhi,170.53,kg,2015-02-16,2015-09-25,42015.83,111.72,44.73,18.74,32.16,Drought,Onam,tur,Positive,None
2021-03-07,potato,Delhi,138.05,kg,2015-06-14,2015-08-22,42413.17,60.71,36.8,12.91,77.39,None,Holi,onion,Neutral,Crop Failure
2020-10-25,tur,Mumbai,82.52,quintal,2015-06-20,2015-08-22,4097.85,285.3,35.86,14.45,89.99,Drought,Eid,moong,Neutral,None
2019-08-26,masur,Bangalore,97.65,quintal,2015-02-09,2015-12-20,1100.11,152.19,25.31,10.27,66.48,None,Diwali,urad,Neutral,Crop Failure
2017-08-06,onion,Chennai,194.37,quintal,2015-03-29,2015-11-26,1084.98,99.62,36.37,12.96,79.22,Flood,Christmas,potato,Negative,Crop Failure
2021-01-10,moong,Delhi,153.11,quintal,2015-06-22,2015-07-08,46264.15,273.77,43.13,12.36,73.4,None,Diwali,moong,Negative,Government Policy
2017-12-19,onion,Delhi,11.83,quintal,2015-06-01,2015-07-01,37691.57,275.34,31.41,20.87,67.5,Flood,Christmas,masur,Positive,Government Policy
2019-12-24,potato,Kolkata,161.31,quintal,2015-01-25,2015-07-12,33505.52,132.3,31.14,24.33,89.22,Drought,Onam,urad,Neutral,Import Ban
2022-03-31,moong,Bangalore,175.13,quintal,2015-04-16,2015-08-20,20461.58,262.27,36.76,15.8,35.49,None,Christmas,moong,Positive,Crop Failure
2016-11-30,tur,Kolkata,80.26,kg,2015-06-30,2015-11-07,31066.97,142.64,43.4,20.6,63.21,None,Christmas,onion,Neutral,Government Policy
2015-12-28,urad,Mumbai,24.41,quintal,2015-02-10,2015-11-15,44667.77,186.48,33.9,21.7,86.55,Flood,Onam,urad,Negative,Government Policy
2017-07-13,masur,Kolkata,127.18,quintal,2015-03-28,2015-09-15,48181.2,49.42,31.42,21.18,75.54,None,Christmas,moong,Positive,Crop Failure
2015-11-22,onion,Kolkata,199.12,kg,2015-04-13,2015-11-06,27903.24,264.02,27.33,19.97,77.67,Drought,Eid,potato,Positive,Import Ban
2022-08-24,onion,Delhi,23.96,kg,2015-03-12,2015-08-09,16527.86,150.89,37.65,23.74,74.54,None,Onam,onion,Negative,Import Ban
2020-10-14,onion,Chennai,152.98,quintal,2015-01-07,2015-07-19,8664.01,186.32,32.42,19.8,79.54,Flood,Holi,urad,Negative,Crop Failure
2018-12-31,masur,Kolkata,121.7,quintal,2015-01-16,2015-09-24,39824.38,79.74,25.15,15.3,61.66,Flood,Onam,potato,Positive,Government Policy
2019-03-23,gram,Mumbai,106.96,quintal,2015-03-31,2015-07-07,42553.57,44.94,35.63,20.16,54.86,None,Holi,tur,Negative,Crop Failure
2017-03-24,gram,Mumbai,49.52,kg,2015-05-01,2015-12-16,34429.37,240.5,33.72,14.86,50.94,Flood,Christmas,masur,Negative,Crop Failure
2017-09-21,potato,Bangalore,188.02,kg,2015-03-13,2016-01-01,32990.42,74.39,40.48,11.36,42.02,Drought,Christmas,gram,Negative,Crop Failure
2020-08-04,urad,Kolkata,190.83,kg,2015-04-25,2015-09-01,2081.86,55.26,34.3,21.93,45.36,Drought,Christmas,gram,Positive,Import Ban
2017-10-26,urad,Chennai,129.01,quintal,2015-01-23,2015-08-07,36094.75,194.11,42.35,16.73,68.96,None,Holi,tur,Neutral,None
2020-05-31,tur,Chennai,141.5,kg,2015-03-03,2015-12-05,10582.12,11.24,28.78,14.91,48.72,Drought,Holi,tur,Positive,Import Ban
2019-04-10,potato,Bangalore,133.12,quintal,2015-05-23,2015-09-30,21498.92,234.31,40.5,14.55,89.19,Drought,Diwali,potato,Neutral,Crop Failure
2015-06-14,gram,Delhi,137.47,quintal,2015-04-28,2015-10-24,15769.87,86.95,38.16,12.14,83.24,Drought,Diwali,gram,Negative,Government Policy
2020-01-06,onion,Delhi,53.24,kg,2015-02-27,2015-09-24,48377.92,264.85,34.6,17.34,57.3,Flood,Eid,masur,Negative,Import Ban
2021-07-07,tur,Kolkata,31.12,kg,2015-02-03,2015-07-22,19416.62,30.03,37.29,15.83,89.76,None,Onam,tur,Neutral,Government Policy
2022-06-29,gram,Delhi,25.02,kg,2015-05-08,2015-12-02,43020.54,78.76,26.43,14.84,76.31,None,Onam,gram,Negative,None
2022-07-09,urad,Kolkata,147.36,quintal,2015-03-30,2015-09-22,48766.1,185.34,34.07,23.71,69.53,Drought,Eid,potato,Positive,Import Ban
2017-05-12,urad,Chennai,29.2,kg,2015-04-14,2015-11-11,46527.69,237.2,32.88,18.23,86.79,None,Christmas,urad,Neutral,Import Ban
2019-10-04,gram,Delhi,83.92,quintal,2015-01-08,2015-09-08,14372.11,46.74,33.98,19.3,40.88,None,Holi,masur,Positive,Crop Failure
2015-07-07,onion,Mumbai,156.81,quintal,2015-04-24,2015-08-03,44596.44,217.11,37.06,13.6,62.95,Flood,Onam,masur,Positive,Government Policy
2015-10-16,tur,Bangalore,196.52,kg,2015-01-20,2015-12-20,2413.75,173.98,30.33,20.18,50.79,None,Diwali,masur,Neutral,Government Policy
2021-12-29,moong,Chennai,34.9,quintal,2015-04-22,2015-11-21,34161.39,96.17,35.88,16.38,53.79,Flood,Diwali,onion,Negative,Government Policy
2022-10-14,masur,Bangalore,107.58,kg,2015-05-26,2015-11-26,27221.35,67.05,43.3,23.56,80.78,Flood,Christmas,urad,Negative,None
2015-09-15,potato,Chennai,179.18,quintal,2015-03-21,2015-08-31,30868.25,269.37,43.7,21.81,52.8,Flood,Diwali,tur,Negative,None
2015-01-06,urad,Mumbai,94.09,kg,2015-06-22,2015-11-22,4618.39,117.43,26.34,18.99,40.66,Flood,Onam,urad,Negative,None
2020-06-20,onion,Chennai,41.99,kg,2015-06-29,2015-10-17,42964.39,2.62,28.55,21.86,80.22,None,Diwali,moong,Positive,Crop Failure
2017-10-25,gram,Bangalore,144.51,kg,2015-01-04,2015-08-20,33653.51,174.4,32.15,17.69,54.02,Flood,Christmas,gram,Positive,Government Policy
2015-03-22,urad,Bangalore,95.34,quintal,2015-05-28,2015-12-14,6933.68,82.08,25.11,24.58,64.13,None,Onam,urad,Neutral,None
2023-02-20,potato,Kolkata,116.91,kg,2015-01-07,2015-10-05,25034.11,27.79,39.74,18.07,62.06,Flood,Christmas,urad,Negative,Crop Failure
2017-04-11,gram,Mumbai,126.11,kg,2015-02-13,2015-07-03,40718.5,250.53,28.21,20.08,65.11,Flood,Holi,gram,Positive,Crop Failure
2015-05-07,masur,Chennai,40.6,quintal,2015-03-06,2015-07-06,31083.7,113.12,37.88,15.3,45.23,Drought,Diwali,onion,Positive,Import Ban
2017-04-29,gram,Kolkata,139.08,quintal,2015-05-17,2015-11-18,43702.64,76.67,35.38,10.11,79.98,Drought,Eid,tur,Negative,Import Ban
2023-08-04,moong,Delhi,116.65,kg,2015-04-03,2015-09-08,27803.23,83.7,31.99,21.63,72.33,Drought,Eid,moong,Neutral,Government Policy
2016-05-15,urad,Bangalore,146.71,kg,2015-02-09,2015-12-28,8987.19,254.52,44.54,16.39,84.25,None,Diwali,urad,Neutral,Crop Failure
2021-12-06,tur,Chennai,139.84,kg,2015-05-27,2015-12-01,18169.74,242.35,28.83,23.36,73.39,Drought,Eid,moong,Neutral,Crop Failure
2020-05-22,potato,Bangalore,54.36,quintal,2015-02-22,2015-07-30,28107.85,261.98,41.19,10.84,81.88,Drought,Holi,urad,Neutral,Import Ban
2016-04-23,moong,Delhi,100.53,kg,2015-01-30,2015-08-27,8995.8,216.52,28.77,21.25,31.88,None,Eid,onion,Negative,Government Policy
2015-09-29,urad,Bangalore,59.74,quintal,2015-01-03,2015-08-12,16767.56,115.83,36.58,14.15,71.7,Drought,Holi,moong,Positive,Government Policy
2022-10-28,tur,Mumbai,87.68,kg,2015-05-14,2015-10-30,34042.18,133.08,36.59,17.22,72.33,None,Eid,gram,Positive,None
2023-07-13,masur,Delhi,129.57,quintal,2015-03-11,2015-08-29,18249.94,20.87,32.62,21.59,72.24,Drought,Christmas,moong,Neutral,Import Ban
2023-05-08,masur,Delhi,11.5,kg,2015-05-17,2015-09-18,12416.54,130.48,36.02,13.34,52.14,Drought,Christmas,moong,Negative,None
2016-12-04,moong,Delhi,176.25,quintal,2015-03-31,2015-11-17,35681.75,148.3,28.77,22.67,71.2,None,Diwali,moong,Neutral,Import Ban
2015-02-19,moong,Chennai,165.91,kg,2015-02-17,2015-10-10,22437.95,296.31,31.68,13.76,42.34,Drought,Eid,tur,Positive,Import Ban
2023-08-09,gram,Mumbai,71.25,quintal,2015-03-10,2015-11-26,41109.82,156.12,37.3,11.17,49.81,Drought,Christmas,urad,Negative,Crop Failure
2020-04-26,urad,Chennai,83.32,quintal,2015-06-09,2015-12-20,20315.32,167.37,38.25,19.84,77.91,Drought,Eid,moong,Negative,Crop Failure
2015-09-15,onion,Mumbai,125.18,quintal,2015-03-06,2015-11-19,28067.33,17.35,30.75,24.68,40.88,Flood,Eid,masur,Negative,None
2017-03-18,onion,Bangalore,106.74,kg,2015-05-02,2015-07-18,8783.33,187.73,38.57,25.0,33.18,Flood,Onam,masur,Neutral,Government Policy
2016-12-08,onion,Delhi,80.87,quintal,2015-05-12,2015-07-17,42078.61,284.55,32.19,19.44,53.58,Flood,Eid,urad,Neutral,Crop Failure
2017-02-18,onion,Bangalore,129.92,quintal,2015-05-28,2015-10-20,27507.2,80.7,26.01,24.67,62.07,Flood,Holi,potato,Positive,Import Ban
2022-04-12,masur,Chennai,12.89,kg,2015-06-12,2015-08-29,31143.26,142.24,42.65,11.34,61.8,None,Eid,urad,Negative,None
2021-06-25,urad,Chennai,12.19,quintal,2015-04-01,2015-09-12,9315.4,217.87,33.82,10.7,60.95,None,Diwali,moong,Negative,Crop Failure
2018-01-31,onion,Mumbai,107.93,quintal,2015-01-31,2015-11-06,16170.33,18.02,32.22,18.96,46.01,None,Christmas,masur,Negative,Government Policy
2015-10-29,masur,Kolkata,147.61,kg,2015-04-21,2015-09-12,12296.08,90.55,39.4,14.83,68.8,Drought,Diwali,gram,Positive,Government Policy
2017-03-08,masur,Mumbai,78.67,kg,2015-03-27,2015-08-25,29631.62,294.94,26.69,19.67,37.6,Flood,Onam,onion,Neutral,Import Ban
2018-03-06,onion,Kolkata,84.63,kg,2015-01-02,2016-01-01,13312.68,65.21,33.93,18.15,37.75,Drought,Onam,gram,Negative,Government Policy
2016-05-03,tur,Chennai,92.67,kg,2015-02-08,2015-12-02,24114.93,132.49,29.09,14.08,70.13,None,Christmas,urad,Positive,Import Ban
2015-07-12,potato,Chennai,169.07,quintal,2015-03-18,2015-07-26,4883.3,157.4,44.66,19.91,40.46,Flood,Onam,tur,Negative,Government Policy
2019-08-21,gram,Bangalore,19.17,quintal,2015-01-30,2015-10-29,16710.28,138.87,37.39,22.34,87.16,Drought,Diwali,masur,Negative,None
2017-03-13,moong,Delhi,196.34,kg,2015-01-02,2015-09-17,30129.63,32.06,30.71,14.64,81.1,Drought,Holi,gram,Positive,Import Ban
2022-09-22,urad,Mumbai,172.06,quintal,2015-02-04,2015-10-18,36788.97,64.56,36.92,21.17,83.79,Drought,Eid,masur,Neutral,None
2016-04-25,gram,Kolkata,30.03,quintal,2015-06-10,2015-08-24,24035.97,190.34,43.92,22.19,61.09,Flood,Holi,onion,Positive,Government Policy
2017-10-15,masur,Mumbai,91.56,kg,2015-05-30,2015-09-29,41165.88,201.25,33.67,23.4,71.5,None,Eid,moong,Neutral,None
2017-08-09,masur,Kolkata,152.25,kg,2015-03-29,2015-11-12,14364.28,270.58,38.2,19.95,79.33,Drought,Holi,moong,Negative,None
2019-09-19,onion,Mumbai,129.86,quintal,2015-05-06,2015-12-14,30140.86,4.57,37.1,23.14,55.28,None,Christmas,onion,Neutral,None
2015-02-01,onion,Delhi,109.5,quintal,2015-03-27,2015-08-09,43401.38,202.9,39.0,21.8,65.04,Drought,Christmas,gram,Neutral,Government Policy
2017-04-14,masur,Mumbai,157.11,kg,2015-04-15,2015-10-09,39142.69,136.4,42.59,14.36,69.01,Flood,Eid,gram,Neutral,Crop Failure
2021-08-09,onion,Delhi,156.99,quintal,2015-04-23,2015-07-21,8106.29,0.31,40.87,22.74,48.15,Flood,Onam,onion,Neutral,Import Ban
2023-04-21,onion,Delhi,15.82,kg,2015-02-01,2015-10-23,14961.71,30.38,39.26,15.08,80.88,None,Diwali,potato,Positive,None
2017-11-10,moong,Kolkata,27.96,quintal,2015-02-16,2015-10-09,13889.08,106.54,35.82,11.78,48.77,Drought,Christmas,potato,Positive,Government Policy
2020-04-15,moong,Bangalore,182.49,quintal,2015-04-02,2015-07-06,3905.44,125.84,38.21,20.55,71.07,None,Christmas,tur,Positive,Crop Failure
2021-07-20,gram,Delhi,153.83,quintal,2015-02-14,2015-08-31,15156.03,272.46,36.91,19.92,64.02,Flood,Diwali,gram,Neutral,Government Policy
2015-05-16,masur,Chennai,61.26,kg,2015-02-28,2015-08-09,4584.61,237.93,28.57,21.24,78.46,Drought,Christmas,urad,Neutral,None
2021-01-24,masur,Bangalore,152.58,quintal,2015-05-11,2015-11-04,12492.6,133.55,33.19,24.45,45.63,None,Christmas,tur,Neutral,Crop Failure
2017-11-04,gram,Mumbai,89.93,kg,2015-06-20,2015-11-13,35676.9,257.24,43.57,13.69,78.08,Flood,Christmas,urad,Positive,None
2017-07-19,potato,Chennai,32.92,kg,2015-03-19,2015-07-30,30923.74,91.04,44.35,20.68,47.14,None,Eid,potato,Negative,None
2018-04-10,gram,Kolkata,25.35,quintal,2015-05-30,2015-11-06,36984.19,61.97,28.74,18.89,59.78,Flood,Onam,onion,Positive,None
2016-08-12,urad,Bangalore,20.35,kg,2015-06-22,2015-11-03,21744.59,60.16,35.25,22.3,36.04,Drought,Eid,gram,Positive,Government Policy
2021-08-26,onion,Bangalore,179.47,quintal,2015-06-08,2015-10-17,4525.12,178.11,41.79,12.4,38.25,None,Holi,onion,Neutral,Import Ban
2016-07-23,potato,Mumbai,119.76,kg,2015-04-06,2015-12-16,11209.82,142.21,28.81,12.39,72.59,None,Onam,urad,Positive,Import Ban
2020-04-14,potato,Bangalore,117.36,quintal,2015-06-10,2015-11-16,2736.01,179.21,35.11,20.86,32.68,Flood,Diwali,tur,Positive,Government Policy
2021-09-08,moong,Mumbai,106.92,kg,2015-02-12,2015-07-31,38119.59,227.02,33.83,19.08,39.51,Drought,Christmas,urad,Neutral,Government Policy
2018-03-21,masur,Kolkata,193.13,quintal,2015-06-21,2015-07-04,26257.52,239.22,37.59,23.3,87.4,Drought,Onam,urad,Positive,Government Policy
2017-03-15,masur,Mumbai,71.21,quintal,2015-06-21,2015-10-12,31374.38,211.51,34.48,13.53,39.6,Drought,Holi,urad,Negative,Import Ban
2016-06-11,moong,Bangalore,123.4,kg,2015-06-28,2015-08-07,39596.69,16.62,39.98,11.69,88.17,None,Diwali,tur,Positive,None
2019-12-19,gram,Kolkata,165.79,kg,2015-06-28,2015-08-04,3583.7,141.6,40.8,13.44,82.05,None,Holi,onion,Positive,Crop Failure
2017-06-18,gram,Mumbai,184.74,quintal,2015-01-10,2015-12-10,19391.76,135.27,35.77,19.12,47.27,Flood,Holi,tur,Neutral,Crop Failure
2018-02-10,moong,Delhi,116.69,kg,2015-05-19,2015-09-17,19149.26,184.03,33.03,11.33,59.64,None,Christmas,gram,Neutral,Government Policy
2015-10-16,gram,Kolkata,124.61,kg,2015-03-17,2015-09-16,39313.28,79.25,30.4,12.62,38.27,Drought,Holi,potato,Negative,None
2016-12-11,potato,Kolkata,46.22,quintal,2015-02-06,2015-09-25,23181.56,213.09,32.77,10.11,74.97,None,Onam,potato,Positive,Crop Failure
2021-12-24,masur,Chennai,74.09,kg,2015-03-11,2015-10-24,24460.49,104.61,30.82,18.41,81.52,Drought,Diwali,gram,Neutral,Import Ban
2019-07-01,gram,Mumbai,25.18,quintal,2015-06-01,2015-09-11,9207.89,252.15,30.38,16.69,30.24,Flood,Onam,masur,Neutral,Import Ban
2015-04-07,onion,Delhi,196.87,quintal,2015-04-12,2015-10-18,3773.99,185.2,40.32,18.7,53.21,None,Onam,onion,Neutral,Government Policy
2020-05-20,moong,Chennai,171.22,kg,2015-04-24,2015-12-24,12140.27,90.06,31.02,21.45,73.75,None,Diwali,urad,Positive,None
2016-12-03,masur,Bangalore,41.25,quintal,2015-02-20,2015-08-04,44811.36,294.85,29.65,21.12,32.73,Flood,Holi,moong,Neutral,Government Policy
2022-11-18,gram,Bangalore,69.41,quintal,2015-04-18,2015-09-23,7100.32,40.91,37.32,22.96,35.62,None,Diwali,onion,Neutral,None
2015-09-21,potato,Bangalore,92.06,kg,2015-02-23,2015-11-23,36216.6,290.73,35.34,21.85,54.5,Drought,Diwali,potato,Positive,Government Policy
2020-08-29,onion,Bangalore,152.18,kg,2015-05-29,2015-11-14,2538.11,299.67,43.22,22.24,36.41,None,Christmas,tur,Negative,None
2019-02-10,onion,Chennai,51.17,quintal,2015-02-10,2015-10-17,35962.23,297.07,27.1,13.02,31.46,Flood,Eid,potato,Positive,Government Policy
2018-04-05,tur,Bangalore,104.94,quintal,2015-06-24,2015-12-07,19631.09,54.13,40.5,11.78,77.59,Drought,Holi,urad,Negative,Government Policy
2022-10-24,onion,Kolkata,195.86,kg,2015-06-23,2015-10-02,30355.2,98.48,27.8,23.74,49.51,None,Holi,masur,Neutral,Crop Failure
2016-02-17,potato,Chennai,165.37,quintal,2015-02-23,2015-11-30,3031.82,133.14,29.74,19.61,34.84,Drought,Christmas,gram,Positive,Import Ban
2020-06-22,masur,Bangalore,53.47,quintal,2015-06-16,2015-10-01,6111.89,25.24,34.77,14.89,46.62,Flood,Christmas,onion,Neutral,Import Ban
2020-07-07,gram,Delhi,48.18,kg,2015-05-30,2015-09-15,43821.86,96.46,41.71,13.46,68.84,Drought,Holi,potato,Positive,Government Policy
2022-03-05,onion,Mumbai,28.56,kg,2015-02-13,2015-07-27,10812.78,292.99,42.7,15.59,70.09,Drought,Holi,onion,Neutral,Government Policy
2017-02-25,tur,Chennai,109.18,kg,2015-04-12,2015-12-26,4476.35,71.59,28.7,21.98,56.38,Drought,Onam,onion,Negative,Government Policy
2017-10-11,gram,Chennai,90.65,quintal,2015-03-13,2015-10-29,29237.3,242.95,31.54,15.14,43.2,Flood,Holi,masur,Negative,None
2016-11-26,gram,Delhi,89.58,quintal,2015-04-06,2015-07-29,33696.31,177.65,44.97,16.37,49.05,None,Eid,urad,Positive,Crop Failure
2017-03-22,urad,Chennai,50.39,quintal,2015-05-17,2015-08-01,15601.18,228.26,36.2,19.99,88.53,Flood,Onam,tur,Positive,Government Policy
2022-03-28,gram,Bangalore,91.67,kg,2015-02-16,2015-09-12,37490.05,220.05,39.18,13.27,33.57,None,Christmas,onion,Positive,Crop Failure
2020-10-20,masur,Chennai,61.75,kg,2015-04-26,2015-11-09,40496.39,76.37,44.17,17.38,51.06,Flood,Onam,onion,Positive,Import Ban
2022-10-16,potato,Bangalore,82.56,kg,2015-05-30,2015-08-01,21881.97,199.21,36.37,11.52,37.85,Drought,Onam,urad,Negative,None
2016-01-27,urad,Delhi,188.51,quintal,2015-02-21,2015-10-16,2966.78,95.33,28.96,18.22,32.95,Flood,Eid,potato,Negative,None
2022-01-16,potato,Bangalore,18.12,kg,2015-02-28,2015-09-02,36734.67,198.49,37.15,22.17,52.07,None,Christmas,potato,Neutral,Crop Failure
2020-07-27,masur,Chennai,65.17,kg,2015-04-04,2015-08-19,28158.35,92.72,25.37,18.25,49.8,Drought,Onam,urad,Negative,Import Ban
2022-07-01,tur,Chennai,32.75,kg,2015-01-17,2015-07-21,17197.83,297.84,39.4,24.52,73.81,Flood,Holi,gram,Positive,None
2016-05-03,onion,Chennai,191.49,kg,2015-06-01,2015-12-07,39176.46,209.03,34.55,14.9,89.16,Drought,Onam,gram,Negative,Crop Failure
2023-01-02,onion,Delhi,155.58,kg,2015-06-19,2015-07-21,21389.84,22.22,34.44,12.98,78.51,Drought,Eid,potato,Neutral,Import Ban
2022-06-27,urad,Mumbai,14.85,quintal,2015-05-20,2015-12-16,24300.27,2.72,35.81,18.47,87.0,None,Holi,gram,Negative,None
2015-02-16,onion,Kolkata,182.01,quintal,2015-01-06,2015-07-18,6756.92,259.36,43.09,12.77,57.09,Flood,Eid,gram,Positive,Crop Failure
2023-07-22,moong,Chennai,29.45,kg,2015-01-01,2015-08-14,39222.16,253.53,30.6,23.27,86.41,Flood,Eid,potato,Negative,Government Policy
2017-12-03,onion,Mumbai,98.11,kg,2015-03-09,2015-08-11,10367.24,124.58,41.6,17.74,73.31,Flood,Eid,tur,Positive,Import Ban
2017-07-25,tur,Mumbai,32.64,kg,2015-05-12,2015-08-16,17624.32,125.49,31.82,20.89,34.85,Flood,Onam,potato,Negative,Import Ban
2017-10-15,onion,Delhi,41.45,quintal,2015-01-06,2015-07-12,14219.29,49.02,39.69,17.26,80.35,Flood,Christmas,urad,Neutral,Government Policy
2017-11-17,masur,Mumbai,178.92,kg,2015-03-19,2015-10-25,28325.42,172.46,26.77,10.63,89.74,Flood,Onam,tur,Neutral,Import Ban
2015-11-20,urad,Kolkata,166.34,quintal,2015-02-12,2015-11-12,1498.93,234.0,33.17,21.45,73.25,None,Christmas,masur,Negative,None
2020-06-07,potato,Delhi,103.3,kg,2015-06-06,2015-12-20,17682.21,207.87,44.99,12.87,83.56,Drought,Christmas,gram,Negative,Crop Failure
2017-08-29,onion,Kolkata,61.91,kg,2015-05-14,2015-08-24,1752.46,242.98,30.96,24.27,58.1,Flood,Diwali,urad,Neutral,None
2018-12-01,tur,Kolkata,177.76,kg,2015-04-24,2015-10-27,47203.39,273.56,26.34,13.33,81.77,Drought,Christmas,tur,Neutral,None
2020-06-25,masur,Chennai,41.42,kg,2015-04-08,2015-10-17,26508.34,235.23,25.72,14.67,39.92,Flood,Christmas,moong,Negative,None
2021-01-17,masur,Delhi,181.86,quintal,2015-01-02,2015-08-13,29835.02,211.18,26.42,18.96,68.12,Flood,Christmas,moong,Negative,Crop Failure
2022-11-11,potato,Chennai,107.19,kg,2015-05-10,2015-12-19,44145.48,248.06,28.64,15.28,56.89,Flood,Christmas,gram,Negative,Crop Failure
2016-03-04,tur,Delhi,144.87,quintal,2015-02-06,2015-08-15,46415.65,246.89,31.78,20.6,71.11,Drought,Eid,tur,Negative,Government Policy
2017-06-05,masur,Mumbai,124.66,kg,2015-02-14,2015-12-16,18730.17,240.16,40.18,17.44,89.45,Drought,Eid,moong,Positive,None
2018-11-07,potato,Bangalore,69.24,kg,2015-01-25,2015-10-05,32885.88,28.43,27.1,20.27,73.03,None,Christmas,moong,Negative,Government Policy
2016-04-08,masur,Delhi,97.28,quintal,2015-01-04,2015-11-15,22840.61,252.93,38.84,15.54,66.42,None,Onam,onion,Negative,None
2022-03-16,urad,Delhi,42.77,kg,2015-04-04,2015-09-06,48616.1,127.41,33.64,11.74,70.69,None,Christmas,gram,Neutral,Government Policy
2016-02-29,tur,Mumbai,74.81,quintal,2015-04-06,2015-07-15,38078.94,228.6,43.05,17.85,74.88,Drought,Eid,urad,Neutral,Crop Failure
2016-11-30,onion,Chennai,17.96,kg,2015-03-16,2015-10-05,14505.67,223.02,42.48,18.81,61.82,None,Diwali,gram,Positive,Crop Failure
2018-11-02,potato,Delhi,104.53,quintal,2015-01-16,2015-11-26,43819.45,207.91,34.57,16.66,45.51,Flood,Christmas,moong,Positive,None
2020-12-05,moong,Bangalore,168.82,kg,2015-04-20,2015-10-03,47137.11,265.82,29.53,13.62,66.21,Drought,Holi,masur,Negative,Import Ban
2017-11-18,onion,Bangalore,76.13,quintal,2015-01-20,2015-12-01,13223.31,209.93,29.29,16.23,88.81,Flood,Eid,masur,Positive,None
